timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
172.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0
173.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.88888888888889,8.88888888888889
174.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0
175.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0
176.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0
177.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.333333333333333,7.333333333333333
178.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.4
179.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,7.25,7.25
180.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,7.333333333333333,7.333333333333333
181.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,7.0,7.0
182.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.5,2.5,2.5,2.5
183.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,2.3333333333333335,2.3333333333333335,0.5,0.5
184.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.3333333333333335,3.3333333333333335,1.0,1.0
185.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.333333333333333,4.333333333333333,0.0,0.0
186.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.333333333333333,5.333333333333333,0.0,0.0
187.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.333333333333333,6.333333333333333,0.0,0.0
188.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0
189.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.333333333333334,8.333333333333334,0.0,0.0
190.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,9.333333333333334,9.333333333333334,0.0,0.0
191.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.75,7.75,0.0,0.0
192.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.75,8.75,0.0,0.0
193.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.8,7.8,0.0,0.0
194.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.333333333333333,7.333333333333333,0.0,0.0
195.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.4,6.4,0.0,0.0
196.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.75,5.75,0.0,0.0
197.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.25,3.25,0.0,0.0
198.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0
199.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0
200.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0
201.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
202.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
203.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
209.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
211.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
214.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
215.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
216.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0
217.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0
218.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0
219.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5
220.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5
221.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,5.5
222.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,6.5
223.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.5,7.5
224.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,8.5
225.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.5,9.5
226.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,10.5,10.5
227.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0
228.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
229.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
230.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
231.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0
232.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
233.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
234.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
235.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
236.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,4.5,0.0,0.0
237.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6666666666666665,3.6666666666666665,0.0,0.0
238.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.666666666666667,4.666666666666667,0.0,0.0
239.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.666666666666667,5.666666666666667,0.0,0.0
240.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.666666666666667,6.666666666666667,0.0,0.0
241.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.666666666666667,7.666666666666667,0.0,0.0
242.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.5,6.5,0.0,0.0
243.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,7.5,0.0,0.0
244.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.5,8.5,0.0,0.0
245.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.6,7.6,0.0,0.0
246.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,8.6,8.6,0.0,0.0
247.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,9.6,9.6,0.0,0.0
248.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.4,6.4,0.0,0.0
249.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
250.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
251.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
252.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
253.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
254.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
256.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
257.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
258.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5
259.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,2.5
260.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5
261.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5
262.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,5.5
263.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,6.5
264.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.5,7.5
265.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,8.5
266.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.5,9.5
267.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.5,10.5
268.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.5,11.5
269.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.5,12.5
270.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,13.5,13.5
271.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,9.666666666666666,9.666666666666666
272.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,10.666666666666666,10.666666666666666
273.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,8.5,8.5
274.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
276.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
277.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
278.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
279.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.0
280.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2.5,0.0,0.0
281.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.3333333333333335,2.3333333333333335,0.0,0.0
282.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2.5,0.0,0.0
283.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,3.5,0.0,0.0
284.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,4.5,0.0,0.0
285.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5,5.5,0.0,0.0
286.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2,5.2,0.0,0.0
287.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,5.166666666666667,5.166666666666667,0.0,0.0
288.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.166666666666667,6.166666666666667,0.0,0.0
289.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.166666666666667,7.166666666666667,0.0,0.0
290.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
291.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
292.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0
293.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,8.75,8.75,0.0,0.0
294.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,9.75,9.75,0.0,0.0
295.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.555555555555555,9.555555555555555,0.0,0.0
296.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.375,9.375,0.0,0.0
297.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.285714285714286,9.285714285714286,0.0,0.0
298.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.166666666666666,9.166666666666666,0.0,0.0
299.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
300.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0
301.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
302.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
303.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.5,5.5,0.0,0.0
304.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
305.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5
306.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,1.5,1.5
307.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.5,0.5,1.6666666666666667,1.6666666666666667
308.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.6666666666666665,2.6666666666666665
309.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.75,2.75
310.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.75,3.75
311.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.75,4.75
312.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.6,4.6
313.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.6,5.6
314.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.6,6.6
315.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,7.6,7.6
316.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,8.6
317.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,9.6,9.6
318.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,10.6,10.6
319.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,11.6,11.6
320.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,12.6,12.6
321.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.2,10.2
322.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,9.75,9.75
323.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,6.75,6.75
324.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,5.333333333333333,5.333333333333333
325.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0
326.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0
327.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
328.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
329.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
330.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
331.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0
332.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.666666666666667,6.666666666666667,0.0,0.0
333.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.666666666666667,7.666666666666667,0.0,0.0
334.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0
335.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.25,7.25,0.0,0.0
336.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.25,8.25,0.0,0.0
337.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.4,7.4,0.0,0.0
338.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
339.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
340.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,7.714285714285714,7.714285714285714,0.0,0.0
341.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,8.714285714285714,8.714285714285714,0.0,0.0
